,url,title,published,content,tag
1486,https://plana.earth/academy/letters-from-the-climate-front-forest-recovery-in-the-brazilian-amazon/,Letters from the Climate Front: Forest Recovery in the Brazilian Amazon,2019-09-11,The project is a pioneer. It’s the first Environmental Regularization Program Project developed in the country. It aims to help smallholders to regularize their lands according to the National Forestry Code. This project is part of the Nationally Determined Contributions assumed by Brazil in Paris COP. ,p
1487,https://plana.earth/academy/letters-from-the-climate-front-forest-recovery-in-the-brazilian-amazon/,Letters from the Climate Front: Forest Recovery in the Brazilian Amazon,2019-09-11,"“Our goal is planting 3,000 hectares in three years”",p
1488,https://plana.earth/academy/letters-from-the-climate-front-forest-recovery-in-the-brazilian-amazon/,Letters from the Climate Front: Forest Recovery in the Brazilian Amazon,2019-09-11,"All participating smallholders families receive technical assistance and rural extension support to implement crops and management of their properties. The work is based on agroecological practices to improve productivity and reduce the use of pesticides or chemical fertilizers, always prioritizing organic and natural solutions. These techniques not only reduce production costs but improve household food security issues.",p
1489,https://plana.earth/academy/letters-from-the-climate-front-forest-recovery-in-the-brazilian-amazon/,Letters from the Climate Front: Forest Recovery in the Brazilian Amazon,2019-09-11,The reforestation project,h2
1490,https://plana.earth/academy/letters-from-the-climate-front-forest-recovery-in-the-brazilian-amazon/,Letters from the Climate Front: Forest Recovery in the Brazilian Amazon,2019-09-11,Baby trees growing in peace in Rondônia (Credit: Rioterra),p
1491,https://plana.earth/academy/letters-from-the-climate-front-forest-recovery-in-the-brazilian-amazon/,Letters from the Climate Front: Forest Recovery in the Brazilian Amazon,2019-09-11,"In addition to the recovery of the areas illegally deforested and the properties regularization with environmental liabilities Plantar aims to strengthen social organizations through the creation of spaces, specially designed for smallholders families to improve social participation, implementation of public policies and economic development.",p
1492,https://plana.earth/academy/letters-from-the-climate-front-forest-recovery-in-the-brazilian-amazon/,Letters from the Climate Front: Forest Recovery in the Brazilian Amazon,2019-09-11,"The Plantar Project is executed by Rioterra Studies Centre in cooperation with Ação Ecológica Guaporé – Ecoporé, Federação dos Trabalhadores na Agricultura de Rondônia, Rondônia Environmental Development Agency (SEDAM) and with the financial support of the Banco Nacional do Desenvolvimento Econômico e Social – BNDES through the Amazon Fund.",p
1493,https://plana.earth/academy/letters-from-the-climate-front-forest-recovery-in-the-brazilian-amazon/,Letters from the Climate Front: Forest Recovery in the Brazilian Amazon,2019-09-11,To know more visit: www.plantar-ro.org.br. Rioterra is a partner of Plan A and runs a variety of climate action projects. CES Rioterra is an institution affiliated with the International Amazon Cooperation Agency (AICA).,p
1494,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"Amar C. Bakshi is an artist whose work focuses on how to integrate technology into environments and across pronounced distance to create new forms of digital-physical public spaces that challenge and subvert existing norms. In particular, he works to connect members of diverse communities who would likely not otherwise meet in intimate environments to create their own meanings.",p
1495,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"As an artist, Amar treats the formation of institutions as, themselves, sites of creation. Now Founder and Creative Director of Shared_Studios, he has put in place a network of portals for humans to interact, regardless of their location or status.",p
1496,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"Amar previously worked as a reporter at The Washington Post, an editor at CNN, and as Special Assistant to the U.S. Ambassador to the United Nations. Amar, a Soros Fellow and Truman Scholar, has an AB from Harvard University, a MA from the Johns Hopkins School of Advanced International Studies, and a JD from Yale Law School. In between achievements, he found a little time to answer our questions.",p
1497,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,Can you tell us a little bit about Shared_Studios and the Portal project? How did this crazy project begin and why?,p
1498,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"Shared_Studios began as an art project. Together with Michelle Moghtader, my co-founder, and artist Sohrab Kashani, we installed one Portal in an art gallery in Manhattan, and a second in a gallery Tehran. The Portal is a shipping container, painted gold, and outfitted with immersive AV technology that creates the feeling of being in the same room as someone in an identical space across the globe. We wanted to give strangers in Iran and the U.S. a chance to speak face-to-face. The images Americans see of Iran, and the images Iranians see of America, often fixate on the politics of the hour. We wanted to create an opportunity for people to see one another as individual human beings.",p
1499,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"We gave participants a prompt – ‘What would make today a good day for you?’ – and let them talk. We expected brief, interesting interactions. Instead, people stayed in the Portal for 45 minutes at a time or longer. They had surprising, emotional encounters. We realized then that there was something special about this space, this moment, and this idea.",p
1500,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,What do you hope to achieve by providing this connective and immersive infrastructure?,p
1501,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"The purpose of this global social infrastructure is to provide communities with the tools they need to experience the richness of human diversity. Because every site is staffed by a real human being (a “Curator” who helps connect you with the place and people right for you), the network serves as a resource for local groups — primary schools to universities, museums, performance venues, public parks, and companies. ",p
1502,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"If you want to learn about dance in Rwanda, or poetry in Afghanistan, or agriculture in Germany, your local Curator will design a connection with one of those sites themed around your interest. At the other end, the distant Curator will work in their community to connect that local expertise to you, and will make requests of your community.",p
1503,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"You have a Berlin-based portal located in the North East of the city, in addition to the 50 you have spread out on all continents. How do you make the Portals interact? ",p
1504,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"Our core team works with the Curator network to schedule all connections in advance. Because every Portal can connect with every other, scores of sites could be connected at any time. ",p
1505,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,What are you plans to grow? Where is your dream place for a portal?,p
1506,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"The network is growing rapidly, and schools and universities comprise a large piece of that. In high schools, teachers use the portal in their global education efforts because it introduces the first-person perspective to the classroom. Students learn a lot about the world from the internet and from their textbooks but very rarely are they given a chance to talk directly from a region and culture different from their own.",p
1507,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,A portal in Erbil Refugee Camp in Iraq (Credit: Shared_Studios),p
1508,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"To answer your question from a regional perspective, we just finished our biggest-ever event. We had portals in sites like Place de la Republique in Paris, South Bank in London, and Grand Central Station in New York City. We also launched in refugee camps in Uganda and Bangladesh. We are keen on seeing more Portals throughout schools and universities across Europe.",p
1509,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,How do you choose Portal Curators and how much freedom do they have to design projects?,p
1510,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"When we hire Curators, we look for people who share a curiousity about human beings and an openness to connection. We find people who seem to at a root level understand the value of human diversity. We also look for people who know how to mobilize and organize their community.",p
1511,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,“The purpose of this global social infrastructure is to provide communities with the tools they need to experience the richness of human diversity.”,p
1512,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"All of our Curators are encouraged to design and craft connections that matter to them and their community. When they have an idea, or when they’ve received a request from their community, they work with the rest of their network to make that happen.",p
1513,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,What new happening are you planning these days? What’s next for Shared_Studios?,p
1514,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"We just concluded our biggest-ever event, 10 days of profound conversations in partnership with Twitter, called #Tweetups. We have a number of exciting activations in the works, especially in expanding our work in education.",p
1515,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"In the era of total connection, how can providing more ways for people to interact support the fight against climate change?",p
1516,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"Bringing disparate communities together creates capacity and solidarity. To win the fight against climate change, communities need to coordinate. They need to share best practices and knowledge. At the core of the problem is the fact that global warming is a global problem, but political communities are highly-regionalized. Connecting separated groups is a precondition to coordinated action. The Portal gives communities global access to local knowledge – knowledge they can use in their own fight against a global problem. ",p
1517,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,What is telematics and how does it shape the world we live in today?,p
1518,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"Telematics is the field encompassing telecommunications and interconnected technologies. In our area, telematic art describes any project that uses telecommunications as the medium. The Portal is a classic example of this type of project – you can read more about it in our collection of essays.",p
1519,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,Former US President Barack Obama himself in one of the portals (Credit: Shared_Studios),p
1520,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,It’s not hard to see how this field promises to radically transform our built environments. Interconnected spaces are as likely to emerge in parks and museums as they are in the workspace. We may find that the social media that have dominated the last decade appear quaint and rudimentary in the next. ,p
1521,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"Our choice, then, is to decide what we want this interconnected future to look like. For Shared_Studios, that means being intentional about designing the media through which we communicate. There are no neutral media. We build and deploy them with purpose.",p
1522,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,Can technology ever be totally green?,p
1523,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,Our technology will be as green as we allow it to be. ,p
1524,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,Can art be a factor of change?,p
1525,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"Yes. Whether it is a factor of change qua art, or qua manifesto, or in our case, qua social infrastructure, is another matter. The Portal network continues to be a global public art piece. Increasingly it serves other roles: it helps build new communities; it helps exchange trusted information; it allows people to make new meanings together.",p
1526,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,What would you say to aspiring designers and experiential adventurers to help them start off on their own journey?,p
1527,https://plana.earth/academy/opening-windows-on-the-people-of-the-world-with-amar-bakshi/,Opening Windows on the People of the World with Amar Bakshi,2019-09-04,"I would say that these projects take grit and patience. But when you know you have found something real, you have to give it everything.",p
1528,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"This article was written by Nadiah Rosli, Communication Lead for Malaysia of Earthworm Foundation. Support Malaysian people and Bornean elephants with Plan A.",p
1529,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"The villagers of Ulu Muanad, in Beluran, Sabah on Borneo Island, Malaysia are predominantly farmers – first-generation smallholders who harvest rubber, rice, fruits, vegetables and palm oil. Sometimes birds and even monkeys would disturb their crops, but these incidents are not as aggravating as the ones they face with another unlikely neighbour: the endangered Borneo Pygmy Elephant (Elephas maximus borneensis). ",p
1530,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"The Pygmy elephant is the world’s smallest elephant. They still grow up to 2.5 metres and weigh around 2,000 kg. These large herbivores play important ecological roles in maintaining forest ecosystems by promoting biodiversity, recycling nutrients and dispersing seed that help forests grow faster. Subsequently, their declining populations might significantly change the forest’s tree composition and even its carbon storage ability. ",p
1531,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,Large animals in changing landscapes,h2
1532,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"The elephants’ former range in Sabah has been converted for development and agricultural activities. With the habitat loss and fragmentation, there are now less than 2,000 of these elephants in the state. With their natural habitats now dominated by oil palm plantations, elephants are increasingly traveling through these areas, and consequently increasing human-elephant conflicts (HEC) which cause injuries and deaths on both sides.",p
1533,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,HEC and loss of palm oil trees reported in Ulu Muanad from 2015 – 2018 (Credit: Earthworm Foundation),p
1534,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"Farmers are struggling to protect their livelihoods and property from these animals which often cause damage to crops and eat young palm oil tree stems. These disturbances also pose a risk to the locals’ safety as well. Therefore, there needs to be a way for the smallholders to co-exist with elephants in Sabah’s oil palm landscape. With the threats from climate change and habitat fragmentation, the conservation of the Pygmy elephants in Sabah would need to ensure that these animals’ needs   for fresh water, food and shelter can be secured.",p
1535,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,Community-based Measures ,h2
1536,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"Since 2016, Earthworm Foundation (EF) through its smallholder initiative (Rurality), has been working on finding ways to empower smallholders to implement effective and long term strategies to mitigate the HEC issue – a complex problem that requires a multi-stakeholder and multi-pronged approach for the conservation of the elephants. This includes mitigation strategies that aim to understand human elephant interaction, and to educate the farmers who might come into contact with these animals. ",p
1537,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"The collaboration between Rurality, HEC volunteer team, Wildlife Rescue Unit, Wildlife Department and plantations companies during the translocation activity. (Credit: Earthworm Foundation)",p
1538,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"While similar initiatives are already taking place in other HEC zones in Sabah, such efforts are disconnected from the on-going responsible sourcing initiatives of brands. The formation of the HEC mitigation committee in Ulu Muanad involves plantations, mills, smallholders, The Sabah Wildlife Department (SWD) and local conservation groups (Project Seratu Aatai & HUTAN-Kinabatangan Orang Utan Conservation Project). These collaborative partnerships across the board hope to close the gaps by connecting all of these players to solve the HEC issue.",p
1539,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,The Ulu Muanad HEC Monitoring Group consists of smallholders who are taking ownership of the situation and are trying to find long-term solutions by getting organised. They use community-based and citizen science approaches including radio collar installation to track elephants and formulate preventive strategies based on the understanding of the biology and behaviour of the animals. ,p
1540,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,The HEC team gives an awareness talk to kindergarten students during the elephant translocation activity in partnership with local schools. (Credit: Earthworm Foundation),p
1541,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"Under the supervision of SWD, they will be appointed as Honorary Wildlife Wardens to assist the department in patrolling and enforcement activities. Additionally, they receive elephant reports from farmers and nearby palm oil estates and assist to chase the elephants away such as using noise cannons. These efforts are designed to make elephant conservation activities more sustainable by creating job opportunities and promoting the peer to peer concept (Ulu Muanad HEC Monitoring group mentoring other communities). This way, the communities affected by HEC will be more motivated, organised and equipped with the right tools and knowledge to adapt to this situation.",p
1542,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"“We patrol, receive reports and monitor, together with the Wildlife Department, where there are issues of conflict with elephants. Before, we didn’t know how to overcome elephant issues in this village.”
Carrizal Jimior (Boboi), Ulu Muanad farmer and HEC Monitoring Group Volunteer",p
1543,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"While not directly involved in the monitoring group, other farmers in Ulu Muanad still see an opportunity to play an active role in the elephant’s conservation. Jennifer Wong Oi Lan works with her husband to harvest palm oil and is aware of the increasing fragmentation of elephant populations and how this affects resource use for both human and non-human communities in this area.",p
1544,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"“The locals call the elephants ‘Aki’ or ‘Nenek’ (ancestors or grandparent) because, before the expansion of oil palm plantations, they roamed these lands. I am angry when they eat or damage our crops, and some farmers even want them dead when this happens. But, I don’t agree, we shouldn’t kill elephants or any wildlife. When this happens, we need to move these animals to a safer place. At the end of the day, we must learn to live in harmony with them.”",p
1545,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"Jennifer Wong Oi Lan, Farmer in Ulu Muanad (Credit: Earthworm Foundation)",p
1546,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"Another Ulu Muanad farmer, Turus Saladou, finds that the awareness and engagement work coordinated by Rurality to be helpful in reducing the conflict. He attended a sharing session in his village conducted by Dr. Nurzhafarina Othman, founder of Project Seratu Aaatai and an elephant expert. ",p
1547,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"“According to her (Dr Farina), elephants are very sensitive to human smell and presence. I went back home and tried to find ways on how to stop the elephant. I decided to use human hair. I went to the nearest hair salon and bought 2 sacks of human hair for RM20 (USD5). The following day, I applied human hairs at the shoots of the young palm trees. The elephants came to my plot again but discovered that they did not eat the young palm trees. But there were still signs of damages – some of the trees were kicked and fell but none were eaten. I observed again for another day, week and month. To date, I have not encountered any disturbances at my farm plot, and it has been a year and a half. I think by sharing my experience it will help many other farmers in the future.”",p
1548,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"Turus Saladou, a farmer in Ulu Muanad (Credit: Earthworm Foundation)",p
1549,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"EF invites businesses and potential funders to support Rurality’s ongoing HEC work in Ulu Muanad (Lower Kinabatangan region) and similar initiatives in other HEC zones in Sabah. The team hopes to develop an HEC mitigation toolkit for smallholders and plantations to identify HEC prone areas in the state, and their links to brand sourcing sites. Ultimately, the Rurality programme hopes to save elephant lives, scale up these solutions, and reduce economic loss and reputation damages in the palm oil supply chain of Sabah. ",p
1550,https://plana.earth/academy/climate-front-elephant-conflict-co-existence-malaysia/,Letter from the Climate Front: From Elephant Conflict to Co-existence,2019-09-03,"This article was written by Nadiah Rosli, Communication Lead for Malaysia of Earthworm Foundation. Support Malaysian people and Bornean elephants with Plan A.",p
1551,https://plana.earth/academy/planetary-hero-13-ben-trollope/,Planetary Hero #13: Ben Trollope,2019-08-30,"Ben Trollope is Plan A’s new, shiny and pretty tall data analyst. From the positiveness to the political culture to creating a South African Jazz playlist, he is not your classic data dude. Ben comes from the faraway land of South Africa, coming pretty close to our Head of Research and Development‘s record of 15,000 km of Berlin.",p
1552,https://plana.earth/academy/planetary-hero-13-ben-trollope/,Planetary Hero #13: Ben Trollope,2019-08-30,"Please give a warm round of applause to Mister Ben Trollope, the Fundi of climate data analysis!",p
1553,https://plana.earth/academy/planetary-hero-13-ben-trollope/,Planetary Hero #13: Ben Trollope,2019-08-30,What is climate change to you? How does it affect you? How to stop it?,p
1554,https://plana.earth/academy/planetary-hero-13-ben-trollope/,Planetary Hero #13: Ben Trollope,2019-08-30,"Personally, I see a diversity of thought as a sign of a healthy debate. Unfortunately for Climate Change, it is one of the many current conversations that are not easy to talk about. It is a heated, over-the-dinner-table, debate with all the undertones of political affiliation, economic agendas and guilt. It may seem arbitrary, but if we have to take a moment to imagine all the desktops in the world, how many backgrounds are one of a natural vista? Through the stress of our emails and work deadlines, there is something about these natural wonders of Earth that instils calm. Climate change, for me, is the humanistic understanding that every person appreciates an unspoilt landscape. The unsustainable production from our consumerism threatens this shared appreciation. This crisis, or perhaps opportunity, could be one of the first cross-national, ethnic and continental unifiers in our species history. ",p
1555,https://plana.earth/academy/planetary-hero-13-ben-trollope/,Planetary Hero #13: Ben Trollope,2019-08-30,Where do you get your environmental fibre from? How did it all begin?,p
1556,https://plana.earth/academy/planetary-hero-13-ben-trollope/,Planetary Hero #13: Ben Trollope,2019-08-30,"My concerns with the environment started in school when my teacher told us not to litter. Ironically, right after that, my friend and I decided to casually throw every piece of plastic from our lunchboxes on the school playground. It even became a little game to see how relaxed we could finesse our insubordination. After this particular lunch break, the playground was strewn with the empty carcasses of chip packets and soft-drink cans. Sadly, our friendly competition contributed a negligible amount to this. With that, a wider issue became clear: our actions paled in comparison to the learned unintentional habits of our classmates. It may seem insignificant, but this moment marked the choice we all understand as either being part of a problem or part of a solution. Some choices, no matter how small, add up.",p
1557,https://plana.earth/academy/planetary-hero-13-ben-trollope/,Planetary Hero #13: Ben Trollope,2019-08-30,Mr. Trollope always had an appetite for life (Credit: Ben Trollope),p
1558,https://plana.earth/academy/planetary-hero-13-ben-trollope/,Planetary Hero #13: Ben Trollope,2019-08-30,What is your totem animal? Why?,p
1559,https://plana.earth/academy/planetary-hero-13-ben-trollope/,Planetary Hero #13: Ben Trollope,2019-08-30,"I would self-identify as a zebra. First off, it is pronounced “Zehbruh” not “Zeebra” for the unnamed tourists to my homeland of South Africa. It is a cousin of the horse which is undomesticated. I consider a pretty reminder to Man how nature is not always at her whims and command. It’s also fairly chatty. By this, I mean that it makes these “Oi Oi” sounds that could perhaps reflect my conversationalist attitude. Lastly, they are more of a collection of individuals than a singular herd. Sometimes herd mentality does bad things to the planet. ",p
1560,https://plana.earth/academy/playlist-african-jazz-for-the-planet/,Playlist for the Planet: Sounds of South Africa,2019-08-28,"At first, it all goes with Abdullah Ibrahim and the late master Hugh Masekela. Their melodies, segregated from the rest of the world, held steadfast in an original sound that becomes unmistakable with Cape Town and Johannesburg. The iconic whistle of the background dancer shouts ‘well done’ to any shebeen jive. And with that, the sweet voices of Miriam Makeba and Brenda Fassie carry on a beat through to the appreciation of all. ",p
1561,https://plana.earth/academy/playlist-african-jazz-for-the-planet/,Playlist for the Planet: Sounds of South Africa,2019-08-28,"South Africa has unified a generation ago. Time takes time with anthems of long ago still seen as a heartthrob.  Umshini wami, a militant call against Apartheid and the echoes of Stimela remind us how detailed the generations leading up to Mandela’s freedom was. Yet ideas such as Freshly Ground and Mi Casa tell a story still in their infancy. South Africa is a complicated mix of sounds, people and stories but with that, woza woza. The Rainbow Country has always been a place of deep history, powerful nature and immense diversity. With this playlist, Plan A – and its data analyst Ben Trollope – takes you on a trip to the Southernmost country in Africa. This playlist is a celebration of love, unity and nature.",p
1562,https://plana.earth/academy/playlist-african-jazz-for-the-planet/,Playlist for the Planet: Sounds of South Africa,2019-08-28,"Want to know more about climate action in South Africa? Check out this country page we’ve created and find out more about your own country too! Don’t sit back, do enjoy, and save the planet.",p
1563,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,This piece is a collaboration between Jack McGovan of Delta S and Plan A. It is one in a series of pieces on the woman who made sustainability what it is today. All of the illustrations have been provided courtesy of Plan A. ,p
1564,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"Sustainability. A word which becomes more important with time. A word whose meaning becomes more urgent with each passing year, week and day. Yet to me, this is a word which has shaped the direction of my life since I can remember. Nonetheless, along the journey to me writing this series, there’s an important point that sticks in my mind. It’s the point at which a lot of the views I hold today centre around.",p
1565,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"During my first year at university, I went to an event where I was exposed to the story of Marjan Minnesma and Urgenda. It’s the story of how one woman – with the support of her team – led the fight against the Dutch government, to sue them for their lack of action on climate change. It’s also the story of how they won. Given the personal significance of the story, I wanted to share it in the hopes that others may find inspiration in it as I did.",p
1566,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,The Urgenda story: using law to fight against climate change,h2
1567,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"In 2015, the Urgenda Climate Case occurred. However, despite the unique nature of the lawsuit and the historic victory, the court case isn’t as widespread as it should be, at least on an international scale; given the complete lack of action by Western governments to our climate emergency, this is likely a positive from their perspective. In a nutshell, the case was a legal battle between the Dutch government and Urgenda – a foundation created in 2008 with the goal of using legal action to accelerate our society to become a sustainable society, starting in the Netherlands.",p
1568,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,The court ruling makes sense (Credit: Plan A),p
1569,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"Leading the fight for Urgenda was Marjan, one of the co-founders and still the director of the organisation to this day. In addition, the foundation represented 800 individual citizens in the case. As an NGO in the Netherlands, they have the right to do so. Their victory was announced on June 24th 2015, where “the District Court of The Hague ruled the government must cut its greenhouse gas emissions by at least 25% by the end of 2020 (compared to 1990 levels)“.",p
